activity_id,lead_id,sdr_name,activity_type,activity_channel,activity_timestamp,notes,call_duration_seconds,app_version
2b3417ff-94d9-4327-b853-46a3457b4dfa,1577,Tori,demo_held,meeting,2023-03-24 17:48:36,Demo Held performed by Tori.,,7.3
12aabcba-223b-42e5-a3a9-aa553e9f75d9,1577,Tori,demo_held,meeting,2023-05-11 17:48:36,Demo Held performed by Tori.,,8.1
cf9f2303-0429-4c05-90dc-4958a85c3d20,1577,Tori,email_sent,email,2023-03-30 17:48:36,Email Sent performed by Tori.,,7.3
039e0099-35ff-418f-a314-c4e0fbd30ddb,1577,Tori,email_sent,email,2023-06-07 17:48:36,Email Sent performed by Tori.,,8.5
c4f09409-2d53-4f37-beea-868dff3fc9e9,1578,Tori,email_sent,email,2025-09-20 17:48:36,Email Sent performed by Tori.,,20.2
d1593632-473a-4ed6-a023-085b0b81f88c,1578,Tori,call_made,phone,2025-10-21 17:48:36,Call Made performed by Tori.,69,20.9
9211a6f1-938b-4111-9592-569aad780dc4,1578,Tori,demo_held,meeting,2025-09-27 17:48:36,Demo Held performed by Tori.,,20.6
d8ceb4be-3fa9-4762-83bb-1506e88c8c09,1579,Tori,email_sent,email,2023-01-24 17:48:36,Email Sent performed by Tori.,,6.4
5df9c0df-de87-4cb7-b19a-0b22c9850de0,1579,Tori,demo_held,meeting,2023-02-12 17:48:36,Demo Held performed by Tori.,,6.8
f359c980-3b1b-441f-8ef8-24061a0fc3ac,1579,Tori,email_sent,email,2022-12-28 17:48:36,Email Sent performed by Tori.,,5.9
a0cd4cb6-aa30-42c2-86fa-175abd5a59a1,1579,Tori,follow_up,email,2023-02-02 17:48:36,Follow Up performed by Tori.,,6.4
cf771f60-33ca-415b-a1aa-42b304aa3830,1579,Tori,call_made,phone,2022-12-12 17:48:36,Call Made performed by Tori.,594,5.8
67045783-b78f-4aa6-8cbd-fbdcc9fad61f,1579,Tori,demo_held,meeting,2023-01-15 17:48:36,Demo Held performed by Tori.,,6.4
9af86da4-0d09-4628-9967-32f8909364aa,1579,Tori,meeting_scheduled,calendar,2023-01-08 17:48:36,Meeting Scheduled performed by Tori.,,6.4
f0a8751e-f24c-4696-b781-ce2a3a9d0b57,1579,Tori,contract_sent,document,2022-12-16 17:48:36,Contract Sent performed by Tori.,,6.0
88b80b6c-45ce-45c4-bfdb-3ef2216181fb,1579,Tori,contract_sent,document,2022-12-04 17:48:36,Contract Sent performed by Tori.,,5.7
097105be-ecbb-4694-b30f-7854ad0a9cc6,1579,Tori,demo_held,meeting,2023-01-07 17:48:36,Demo Held performed by Tori.,,6.4
aaeba075-4d49-437b-8642-bc13c1af352c,1580,Tori,follow_up,email,2025-07-02 17:48:36,Follow Up performed by Tori.,,19.3
41ce0e8e-4901-41e4-b8cc-fb3f7d78c18e,1581,Tori,email_sent,email,2023-09-04 17:48:36,Email Sent performed by Tori.,,9.8
4038618e-0e69-456a-9483-a451d2ebb5de,1581,Tori,meeting_scheduled,calendar,2023-09-18 17:48:36,Meeting Scheduled performed by Tori.,,9.8
ac4d294f-5a78-4d05-8ace-b03d36b910dd,1581,Tori,email_sent,email,2023-10-03 17:48:36,Email Sent performed by Tori.,,10.0
6efdd710-6e8f-4da4-bbd5-c9b2e0f54bf8,1581,Tori,meeting_scheduled,calendar,2023-08-28 17:48:36,Meeting Scheduled performed by Tori.,,9.7
76859caf-5f55-4e21-b190-efa62788835b,1582,Tori,demo_held,meeting,2023-07-05 17:48:36,Demo Held performed by Tori.,,8.7
11e23497-3928-4fcd-b3fc-b97bc94276dd,1582,Tori,email_sent,email,2023-07-01 17:48:36,Email Sent performed by Tori.,,8.8
7312952f-4176-4570-b458-607512042141,1582,Tori,meeting_scheduled,calendar,2023-05-15 17:48:36,Meeting Scheduled performed by Tori.,,8.0
92c1009c-9eb5-443c-b6c1-dada6643bc50,1582,Tori,contract_sent,document,2023-07-19 17:48:36,Contract Sent performed by Tori.,,8.6
fbf9db20-2532-4a94-a40e-86e9338240e7,1582,Tori,follow_up,email,2023-06-01 17:48:36,Follow Up performed by Tori.,,8.4
9576dda9-08d8-4c10-b942-f31e69cad23a,1583,Barbie,demo_held,meeting,2025-05-16 17:48:36,Demo Held performed by Barbie.,,18.2
35db7603-3884-4710-b40d-5094aa05c647,1583,Barbie,contract_sent,document,2025-08-12 17:48:36,Contract Sent performed by Barbie.,,19.8
c01c6d22-1a5b-44c1-892b-cc2b464f6db6,1583,Barbie,demo_held,meeting,2025-07-20 17:48:36,Demo Held performed by Barbie.,,19.3
7a9de393-da85-4070-ba98-3d7f342e9e6b,1583,Barbie,meeting_scheduled,calendar,2025-06-19 17:48:36,Meeting Scheduled performed by Barbie.,,18.7
4001f7ba-6137-4a4a-b540-5ea746caa939,1583,Barbie,meeting_scheduled,calendar,2025-05-24 17:48:36,Meeting Scheduled performed by Barbie.,,18.8
91feb33f-5e77-4eec-b271-a76ff333bbcc,1583,Barbie,meeting_scheduled,calendar,2025-07-30 17:48:36,Meeting Scheduled performed by Barbie.,,19.2
f7d5c6a9-2c78-4207-a5a6-5f485d541c67,1583,Barbie,meeting_scheduled,calendar,2025-07-16 17:48:36,Meeting Scheduled performed by Barbie.,,19.5
ed30bd19-0eba-479c-aa16-9d178729ceb3,1583,Barbie,demo_held,meeting,2025-06-05 17:48:36,Demo Held performed by Barbie.,,18.9
08e4b2e4-ae25-42de-bb38-7ade4a5fe77f,1583,Barbie,meeting_scheduled,calendar,2025-06-11 17:48:36,Meeting Scheduled performed by Barbie.,,18.5
1761b990-22d4-4d8e-9373-3c4b446ebc05,1583,Barbie,email_sent,email,2025-05-26 17:48:36,Email Sent performed by Barbie.,,18.6
656c963c-9a7e-4b0b-b450-e6d8cd72e621,1584,Ken,call_made,phone,2025-01-25 17:48:36,Call Made performed by Ken.,533,17.0
b8ef7a09-2d16-4095-9468-3bf08be41abd,1584,Ken,demo_held,meeting,2025-01-22 17:48:36,Demo Held performed by Ken.,,16.6
2ffceb64-066d-42ae-8738-34a2ed7d7336,1584,Ken,follow_up,email,2024-11-19 17:48:36,Follow Up performed by Ken.,,16.0
a35f72e2-a49f-44a0-9d5d-73d31ecc3d6b,1584,Ken,call_made,phone,2025-01-15 17:48:36,Call Made performed by Ken.,150,16.8
7179c1dc-982c-4b82-b5c5-2bb648bef58a,1585,Midge,call_made,phone,2024-03-11 17:48:36,Call Made performed by Midge.,527,12.5
db2946fa-b1af-4c6f-ae9e-79175438ca83,1585,Midge,follow_up,email,2024-04-19 17:48:36,Follow Up performed by Midge.,,13.0
68238dfc-71a3-4252-9dd5-b5c61ef518ca,1585,Midge,email_sent,email,2024-04-30 17:48:36,Email Sent performed by Midge.,,13.1
7fe38171-4ab0-45cd-a439-f66b2f85dbc7,1585,Midge,follow_up,email,2024-05-23 17:48:36,Follow Up performed by Midge.,,13.3
c8b758d9-a2e1-4d4a-9ecc-470047ca04b9,1585,Midge,call_made,phone,2024-03-25 17:48:36,Call Made performed by Midge.,303,12.3
ff715a26-6477-41ec-96a5-6d76dbfd0d35,1586,Ken,call_made,phone,2023-05-26 17:48:36,Call Made performed by Ken.,453,8.1
6e7b45a5-41c9-4052-95aa-8652f1fd91e1,1586,Ken,meeting_scheduled,calendar,2023-05-24 17:48:36,Meeting Scheduled performed by Ken.,,8.3
6c6e346e-99bb-47f1-bee4-0db06d9d7159,1586,Ken,demo_held,meeting,2023-04-22 17:48:36,Demo Held performed by Ken.,,7.7
aca1118f-3284-4baa-bded-d4c0460c23b6,1586,Ken,demo_held,meeting,2023-06-10 17:48:36,Demo Held performed by Ken.,,8.4
154b1149-3316-44fd-89ab-949ed9b72c57,1586,Ken,contract_sent,document,2023-04-28 17:48:36,Contract Sent performed by Ken.,,7.7
be45542a-68a6-4561-b71a-de486ed83f3e,1586,Ken,meeting_scheduled,calendar,2023-05-25 17:48:36,Meeting Scheduled performed by Ken.,,8.1
eecf8db5-8fc3-4e0e-90c8-2db60176eed1,1586,Ken,email_sent,email,2023-06-05 17:48:36,Email Sent performed by Ken.,,8.2
d06a51aa-03ec-4de7-ace7-ded35eee7458,1586,Ken,follow_up,email,2023-06-01 17:48:36,Follow Up performed by Ken.,,8.2
b6f1509d-c3d1-4594-be52-ca8f571b2258,1587,Midge,email_sent,email,2024-06-15 17:48:36,Email Sent performed by Midge.,,13.9
dc664f16-4a7d-4daa-afd0-491ade8e7793,1587,Midge,email_sent,email,2024-05-28 17:48:36,Email Sent performed by Midge.,,13.4
4f44fc53-1abf-406a-a2ea-a61f1d8d813e,1587,Midge,follow_up,email,2024-08-16 17:48:36,Follow Up performed by Midge.,,14.7
ff01c540-4552-41b9-88b3-1a4b239c9989,1588,Tori,call_made,phone,2024-09-30 17:48:36,Call Made performed by Tori.,493,15.4
9e90bf23-b0fb-4ed2-9c50-2ac7c752a16d,1588,Tori,meeting_scheduled,calendar,2024-08-20 17:48:36,Meeting Scheduled performed by Tori.,,14.8
9350197f-2c01-4d30-9568-eb2fed6cfc18,1588,Tori,demo_held,meeting,2024-08-20 17:48:36,Demo Held performed by Tori.,,14.7
2c875253-8996-4e00-aaf1-00c38477519f,1588,Tori,email_sent,email,2024-07-23 17:48:36,Email Sent performed by Tori.,,14.2
0e86eb5a-1d1e-4b01-b107-339015eda14f,1588,Tori,contract_sent,document,2024-08-31 17:48:36,Contract Sent performed by Tori.,,14.9
fa8ef9ab-8571-4669-8a40-c9074ef73e1a,1588,Tori,follow_up,email,2024-09-02 17:48:36,Follow Up performed by Tori.,,15.0
2b4c2296-9df2-44e4-b50d-a8bd1defba33,1588,Tori,demo_held,meeting,2024-08-21 17:48:36,Demo Held performed by Tori.,,14.7
a2134ee1-a195-4ebb-9c6c-d8f1f975e4d8,1588,Tori,call_made,phone,2024-09-29 17:48:36,Call Made performed by Tori.,427,15.3
acc125d0-729e-4af7-9e4c-dc0d634271a7,1589,Tori,follow_up,email,2024-07-05 17:48:36,Follow Up performed by Tori.,,14.1
965b3872-9c5f-40cb-bfae-7ba5d40924b9,1589,Tori,follow_up,email,2024-06-25 17:48:36,Follow Up performed by Tori.,,13.8
c881d661-5967-4cd9-b362-dca1d627701f,1589,Tori,follow_up,email,2024-08-30 17:48:36,Follow Up performed by Tori.,,14.7
3eb302a1-e870-4cf8-b0c7-42a27e0ae563,1589,Tori,email_sent,email,2024-08-19 17:48:36,Email Sent performed by Tori.,,14.8
0562a52c-529a-4db9-b711-ab14523e8b8c,1590,Midge,follow_up,email,2025-05-19 17:48:36,Follow Up performed by Midge.,,18.6
8e5004e1-82d0-4946-9949-458747d01b25,1591,Tori,call_made,phone,2024-05-23 17:48:36,Call Made performed by Tori.,504,13.4
8313ef14-0d13-49e3-bb3e-57ae727a4e9f,1591,Tori,call_made,phone,2024-07-08 17:48:36,Call Made performed by Tori.,575,14.1
ad20f3de-5256-4f9f-86a4-d055b69d48b8,1591,Tori,meeting_scheduled,calendar,2024-07-30 17:48:36,Meeting Scheduled performed by Tori.,,14.4
8c3b5aad-b964-45f8-94a1-d5e17fb4ccc8,1591,Tori,email_sent,email,2024-08-02 17:48:36,Email Sent performed by Tori.,,14.5
f35a8866-ea8d-41d4-8750-bb07bb7a7778,1591,Tori,follow_up,email,2024-06-07 17:48:36,Follow Up performed by Tori.,,13.7
42ecf9c0-8148-4d49-b6c2-483b2ae21f74,1591,Tori,meeting_scheduled,calendar,2024-07-31 17:48:36,Meeting Scheduled performed by Tori.,,14.1
c523bda8-8e5d-4aac-ae70-22891c63fea4,1592,Barbie,email_sent,email,2023-06-27 17:48:36,Email Sent performed by Barbie.,,8.6
afcabcb7-07a5-40fd-9c02-1d1edb6e581f,1592,Barbie,email_sent,email,2023-06-08 17:48:36,Email Sent performed by Barbie.,,8.5
8f7ba850-6325-44a6-ad81-33b33cba535c,1592,Barbie,call_made,phone,2023-07-08 17:48:36,Call Made performed by Barbie.,353,8.7
281eddc5-cc54-45f8-9664-62b7e6c7ee7f,1592,Barbie,demo_held,meeting,2023-06-09 17:48:36,Demo Held performed by Barbie.,,8.5
beddd34c-a47a-43e1-bbba-58a16fc184d9,1592,Barbie,email_sent,email,2023-07-19 17:48:36,Email Sent performed by Barbie.,,9.0
a7aaec52-885b-4ee6-b766-c6c03ce2c530,1592,Barbie,call_made,phone,2023-05-19 17:48:36,Call Made performed by Barbie.,552,8.1
3a471c45-5d50-498d-bd79-87122817591d,1592,Barbie,meeting_scheduled,calendar,2023-07-26 17:48:36,Meeting Scheduled performed by Barbie.,,8.9
d09f3109-1110-48d6-abda-169d7f2e2c49,1592,Barbie,contract_sent,document,2023-06-07 17:48:36,Contract Sent performed by Barbie.,,8.4
986bef28-314a-4a98-ad3b-2cc26c542c4f,1592,Barbie,email_sent,email,2023-05-10 17:48:36,Email Sent performed by Barbie.,,8.0
d8f7112f-2db9-4b48-8b5d-43056bc13212,1592,Barbie,meeting_scheduled,calendar,2023-06-21 17:48:36,Meeting Scheduled performed by Barbie.,,8.6
8bdc4165-ffc5-4587-bb90-a604c84a82b1,1593,Midge,follow_up,email,2024-06-07 17:48:36,Follow Up performed by Midge.,,13.5
f4493b25-e7cb-4bd6-a153-6ed6cb3b99db,1593,Midge,email_sent,email,2024-04-24 17:48:36,Email Sent performed by Midge.,,12.9
d1a640a8-22d3-4de4-b02c-8ff5e8c7a1a1,1593,Midge,call_made,phone,2024-06-08 17:48:36,Call Made performed by Midge.,568,13.8
00ed1925-3040-4714-bc96-4100437697a4,1593,Midge,meeting_scheduled,calendar,2024-06-05 17:48:36,Meeting Scheduled performed by Midge.,,13.5
34a3b14c-7fd5-443a-95fa-3c37097fb236,1594,Barbie,email_sent,email,2023-01-04 17:48:36,Email Sent performed by Barbie.,,5.9
298cdb76-5cc0-4c34-a0e1-848e5cf3be7e,1594,Barbie,email_sent,email,2022-11-27 17:48:36,Email Sent performed by Barbie.,,5.5
f7b51aa2-e3a2-43b0-81e2-806a12ab3937,1594,Barbie,call_made,phone,2022-12-17 17:48:36,Call Made performed by Barbie.,179,6.1
b89ac5de-6362-47b7-862f-f6f25f18ad18,1594,Barbie,meeting_scheduled,calendar,2023-02-15 17:48:36,Meeting Scheduled performed by Barbie.,,6.8
6cd4982f-4871-4218-97a8-b4dcd4c4413d,1595,Midge,demo_held,meeting,2025-11-27 17:48:36,Demo Held performed by Midge.,,21.4
48fea739-6e92-41df-8974-a25d1312f55c,1595,Midge,meeting_scheduled,calendar,2025-12-01 17:48:36,Meeting Scheduled performed by Midge.,,21.4
c51d0b46-a4fc-409c-9d94-1ae33a83d0f9,1595,Midge,call_made,phone,2025-11-19 17:48:36,Call Made performed by Midge.,150,21.0
7cd48b63-ed97-4c64-bf7b-afeb8ff323f1,1595,Midge,email_sent,email,2025-10-08 17:48:36,Email Sent performed by Midge.,,20.7
64b53ec4-1f45-470a-8207-1d35df6de3a5,1596,Midge,meeting_scheduled,calendar,2025-10-12 17:48:36,Meeting Scheduled performed by Midge.,,20.8
2fd3a8db-d649-4e57-a23f-bbcbcfb8ca31,1596,Midge,email_sent,email,2025-12-10 17:48:36,Email Sent performed by Midge.,,21.6
1ff6786f-2644-4ee1-91d1-5c772ef5eac2,1596,Midge,email_sent,email,2025-10-17 17:48:36,Email Sent performed by Midge.,,20.8
28860874-007a-4b71-8be7-a77194319f7c,1596,Midge,follow_up,email,2025-11-29 17:48:36,Follow Up performed by Midge.,,21.4
33646791-bfff-4ffe-b5f6-9e9faf30f652,1596,Midge,contract_sent,document,2025-10-18 17:48:36,Contract Sent performed by Midge.,,20.6
4b13734e-c448-478a-81ff-c8ee3d7eee2f,1596,Midge,follow_up,email,2025-12-16 17:48:36,Follow Up performed by Midge.,,21.7
d7958e67-afd7-4b49-8ddd-32fc38aaaff8,1596,Midge,meeting_scheduled,calendar,2025-10-09 17:48:36,Meeting Scheduled performed by Midge.,,20.2
e1ae572e-56dc-4033-a132-2f5f6add9ae9,1596,Midge,contract_sent,document,2025-12-06 17:48:36,Contract Sent performed by Midge.,,21.5
3959f0ce-338a-4cd3-b797-da9571c8eb5a,1597,Barbie,meeting_scheduled,calendar,2024-08-17 17:48:36,Meeting Scheduled performed by Barbie.,,14.8
1d707ac3-0b81-4a18-8225-03efd8628983,1597,Barbie,call_made,phone,2024-08-29 17:48:36,Call Made performed by Barbie.,212,14.8
7a93c8dc-a609-414c-8803-ec359e4b6055,1597,Barbie,follow_up,email,2024-09-14 17:48:36,Follow Up performed by Barbie.,,15.1
d21640c0-c0b0-4f1e-a6f3-2964129b2f70,1597,Barbie,follow_up,email,2024-09-25 17:48:36,Follow Up performed by Barbie.,,14.9
673539d3-06fd-46c8-8629-47c47216d807,1598,Jake,meeting_scheduled,calendar,2023-07-25 17:48:36,Meeting Scheduled performed by Jake.,,9.2
d235bcf1-726c-4be4-b7f0-a2ba9103bee6,1598,Jake,email_sent,email,2023-08-06 17:48:36,Email Sent performed by Jake.,,9.4
e59d7eab-0adb-4574-9b88-16f1106b9a30,1598,Jake,meeting_scheduled,calendar,2023-09-14 17:48:36,Meeting Scheduled performed by Jake.,,9.5
2a578e1e-f116-446b-a2ab-aa4076450b75,1598,Jake,demo_held,meeting,2023-06-18 17:48:36,Demo Held performed by Jake.,,8.6
2dae88fb-96c4-4d2a-afe1-8dfabe95d319,1598,Jake,demo_held,meeting,2023-09-14 17:48:36,Demo Held performed by Jake.,,9.7
3ac4c6cf-976b-4b38-9c62-a7b7fdcecdcb,1598,Jake,email_sent,email,2023-08-31 17:48:36,Email Sent performed by Jake.,,9.5
f9766385-5353-4678-ab4f-adc83e1ef537,1598,Jake,email_sent,email,2023-08-18 17:48:36,Email Sent performed by Jake.,,9.4
cd0824f1-3201-42ca-b24a-ddb6658d9715,1599,Ken,meeting_scheduled,calendar,2024-07-27 17:48:36,Meeting Scheduled performed by Ken.,,14.4
e3405232-16c2-467a-a14e-3e57cbd0fca8,1599,Ken,meeting_scheduled,calendar,2024-06-14 17:48:36,Meeting Scheduled performed by Ken.,,13.6
555b6afa-8c7e-402c-8624-bbc56438c60a,1599,Ken,demo_held,meeting,2024-07-01 17:48:36,Demo Held performed by Ken.,,14.0
ea435ff2-2b21-4a72-a0bb-3b5326c2b01f,1599,Ken,contract_sent,document,2024-07-20 17:48:36,Contract Sent performed by Ken.,,13.9
0607a114-8ad9-46dd-95f6-99e90a1e3760,1599,Ken,contract_sent,document,2024-07-25 17:48:36,Contract Sent performed by Ken.,,14.4
bee29dde-023f-4877-a855-da2e602140c7,1600,Midge,email_sent,email,2025-02-20 17:48:36,Email Sent performed by Midge.,,17.3
753aaf48-00e7-4da4-a2b6-466c65679fc2,1600,Midge,meeting_scheduled,calendar,2025-02-04 17:48:36,Meeting Scheduled performed by Midge.,,17.2
fd2a9f0d-0802-4dc3-a39d-3831172f3903,1600,Midge,contract_sent,document,2025-03-19 17:48:36,Contract Sent performed by Midge.,,17.8
26d36fd5-6de7-4cb3-b82a-14d211558ffe,1600,Midge,call_made,phone,2025-02-16 17:48:36,Call Made performed by Midge.,299,17.1
992042c1-3594-4148-96dd-61d75d59d33a,1600,Midge,demo_held,meeting,2025-01-26 17:48:36,Demo Held performed by Midge.,,17.1
19db0b77-10a4-4b6f-bc72-3f2d7e8735cd,1600,Midge,email_sent,email,2025-04-04 17:48:36,Email Sent performed by Midge.,,18.0
f8b8d51a-dc4c-4e30-9b3f-1d23d49457dc,1601,Jake,follow_up,email,2023-05-08 17:48:36,Follow Up performed by Jake.,,8.1
27d7be00-68db-41ff-89d8-82ce8293bf65,1601,Jake,email_sent,email,2023-04-18 17:48:36,Email Sent performed by Jake.,,7.5
3703c9b9-3e1e-4c4d-8570-598398b56ab2,1601,Jake,demo_held,meeting,2023-04-16 17:48:36,Demo Held performed by Jake.,,7.4
ff55257b-bd39-4b3b-a7bb-be7b35c7c02b,1602,Jake,call_made,phone,2025-08-14 17:48:36,Call Made performed by Jake.,353,19.8
bcad163c-2b12-4f71-8c49-8600ed1ffa9a,1602,Jake,meeting_scheduled,calendar,2025-08-29 17:48:36,Meeting Scheduled performed by Jake.,,20.1
387e08ca-c7a7-4161-8a3f-8afde62fa7bb,1602,Jake,follow_up,email,2025-09-22 17:48:36,Follow Up performed by Jake.,,20.5
b5ed6288-d279-457d-9a14-1375dc5b6fda,1602,Jake,follow_up,email,2025-09-04 17:48:36,Follow Up performed by Jake.,,20.2
653d59c2-950c-4900-8d55-759b7c6c5a51,1603,Barbie,email_sent,email,2024-08-28 17:48:36,Email Sent performed by Barbie.,,14.8
0a8fc5f4-a30a-47fe-a172-6cf7b9ee4ec4,1603,Barbie,call_made,phone,2024-10-12 17:48:36,Call Made performed by Barbie.,137,15.6
8558754e-3a18-4785-85a2-3451fe2289d8,1603,Barbie,demo_held,meeting,2024-10-09 17:48:36,Demo Held performed by Barbie.,,15.5
3b61a5a3-1243-4bfe-b183-d6440237b557,1603,Barbie,meeting_scheduled,calendar,2024-10-26 17:48:36,Meeting Scheduled performed by Barbie.,,15.8
e1109edc-017e-40da-8398-2fea7101ae6c,1604,Midge,demo_held,meeting,2025-03-12 17:48:36,Demo Held performed by Midge.,,17.3
9e1f4571-5a45-4df3-80e2-9bbcb919005e,1604,Midge,meeting_scheduled,calendar,2025-01-20 17:48:36,Meeting Scheduled performed by Midge.,,16.9
da6096f2-fc00-4594-9efb-051aa5b6e233,1605,Barbie,contract_sent,document,2024-06-07 17:48:36,Contract Sent performed by Barbie.,,13.7
c51ff3af-b55a-47e3-b10f-a53dbcc55b9e,1605,Barbie,demo_held,meeting,2024-05-18 17:48:36,Demo Held performed by Barbie.,,13.5
8111f3fa-cf5f-4543-a139-22e7e76ccbbb,1606,Barbie,contract_sent,document,2025-07-17 17:48:36,Contract Sent performed by Barbie.,,19.4
3ff6911a-6c49-465a-bea1-18117ebb56de,1606,Barbie,email_sent,email,2025-05-23 17:48:36,Email Sent performed by Barbie.,,18.5
333b846a-7005-457e-8acd-f7d5b940bc84,1606,Barbie,email_sent,email,2025-06-26 17:48:36,Email Sent performed by Barbie.,,19.1
b1588a99-c58d-4d38-9406-0098fd56fe1e,1606,Barbie,meeting_scheduled,calendar,2025-07-05 17:48:36,Meeting Scheduled performed by Barbie.,,19.4
c6729e1c-b9fa-4154-8078-7489229e36a5,1606,Barbie,email_sent,email,2025-06-30 17:48:36,Email Sent performed by Barbie.,,19.1
eed73792-cc72-4de2-b1d5-bf778afe4576,1606,Barbie,demo_held,meeting,2025-05-19 17:48:36,Demo Held performed by Barbie.,,18.2
dc656793-f46c-4ecd-b2a1-a0e3304a9602,1607,Jake,demo_held,meeting,2025-09-02 17:48:36,Demo Held performed by Jake.,,20.0
5caf3c16-2223-4b4f-a646-4ce37bc83f04,1607,Jake,follow_up,email,2025-08-27 17:48:36,Follow Up performed by Jake.,,20.1
8886bd77-9971-43bf-bfdf-3c1d0823d26f,1607,Jake,demo_held,meeting,2025-07-18 17:48:36,Demo Held performed by Jake.,,19.5
a5b0fa49-dc8a-411d-b304-104ad0aa2305,1608,Ken,call_made,phone,2025-09-02 17:48:36,Call Made performed by Ken.,597,20.0
928d9fc3-efe2-441a-9149-3cbb6e38763a,1608,Ken,email_sent,email,2025-10-22 17:48:36,Email Sent performed by Ken.,,20.6
0a24e27a-0b02-4bde-8125-718903b75b84,1608,Ken,demo_held,meeting,2025-09-05 17:48:36,Demo Held performed by Ken.,,20.1
4d89801a-9867-4e20-a438-01c5523db94a,1609,Barbie,meeting_scheduled,calendar,2024-02-16 17:48:36,Meeting Scheduled performed by Barbie.,,12.0
a8ad21b0-8a0a-4848-bac0-5c80819cacf4,1609,Barbie,follow_up,email,2024-02-12 17:48:36,Follow Up performed by Barbie.,,12.1
7faa71cf-931c-4f72-9f5c-42a777db98c8,1610,Ken,meeting_scheduled,calendar,2023-08-01 17:48:36,Meeting Scheduled performed by Ken.,,8.8
c994c356-5a80-4b52-895a-4fbaf97c0b1b,1610,Ken,call_made,phone,2023-07-07 17:48:36,Call Made performed by Ken.,133,8.8
c1a56b9a-b285-4d36-a3d1-a0cf8d319e91,1610,Ken,demo_held,meeting,2023-09-20 17:48:36,Demo Held performed by Ken.,,10.0
7f8b7d7b-8e22-4628-9c68-93db4bd6dbee,1610,Ken,call_made,phone,2023-07-07 17:48:36,Call Made performed by Ken.,337,8.8
4cd829b2-37b8-454e-8dee-f5502f0ca680,1610,Ken,email_sent,email,2023-07-21 17:48:36,Email Sent performed by Ken.,,9.1
c14cb74b-85de-424e-9d7b-da12ffdf1d8f,1610,Ken,follow_up,email,2023-06-25 17:48:36,Follow Up performed by Ken.,,8.8
d489c8ef-6efa-4466-882b-4d8a91e610d1,1610,Ken,contract_sent,document,2023-06-24 17:48:36,Contract Sent performed by Ken.,,8.8
6a90ea0b-a82a-44ef-a3cd-216f02f4b3d0,1610,Ken,call_made,phone,2023-07-18 17:48:36,Call Made performed by Ken.,497,9.0
22927ad6-ff43-44de-90e1-947673c089b7,1610,Ken,follow_up,email,2023-06-24 17:48:36,Follow Up performed by Ken.,,8.8
4f832e7f-8b0a-4ce0-8c48-fff018ca51d7,1611,Midge,email_sent,email,2025-02-09 17:48:36,Email Sent performed by Midge.,,17.2
56d47225-0473-4e53-b9a8-715f162caacd,1612,Jake,email_sent,email,2024-12-25 17:48:36,Email Sent performed by Jake.,,16.6
a36a5679-836b-4ad6-9d80-9e389175b4f2,1612,Jake,meeting_scheduled,calendar,2025-03-12 17:48:36,Meeting Scheduled performed by Jake.,,17.7
9f1a7ba3-d8bb-4ff4-822f-a0e8b497f2d5,1612,Jake,meeting_scheduled,calendar,2025-01-13 17:48:36,Meeting Scheduled performed by Jake.,,16.9
cc166f20-da43-43c5-b0ba-4205a8381098,1612,Jake,meeting_scheduled,calendar,2024-12-15 17:48:36,Meeting Scheduled performed by Jake.,,16.2
a6dc647b-aab9-47fb-b2b0-d91026387c18,1612,Jake,call_made,phone,2025-01-14 17:48:36,Call Made performed by Jake.,527,16.9
35be6afe-5a31-44ac-bce4-13b2c3d805a6,1612,Jake,contract_sent,document,2025-01-10 17:48:36,Contract Sent performed by Jake.,,16.8
2bfdb713-5d17-4cf9-b590-7f175f1ac20a,1612,Jake,contract_sent,document,2025-01-03 17:48:36,Contract Sent performed by Jake.,,16.7
e9f9987d-f52f-436e-a25e-4b690429d811,1612,Jake,follow_up,email,2025-01-19 17:48:36,Follow Up performed by Jake.,,16.6
0605a5cc-d01d-48a8-8a00-437c3be5c3a2,1612,Jake,contract_sent,document,2025-03-04 17:48:36,Contract Sent performed by Jake.,,17.6
bf95cca3-a6f8-4e34-83a0-fea05a34f8dd,1612,Jake,email_sent,email,2025-02-11 17:48:36,Email Sent performed by Jake.,,17.3
cd75659d-189c-4cab-a211-901af09dfc66,1613,Ken,contract_sent,document,2024-03-30 17:48:36,Contract Sent performed by Ken.,,12.4
c671b7c1-a504-4f8f-9e89-d1d7bbe1f5de,1613,Ken,call_made,phone,2024-02-07 17:48:36,Call Made performed by Ken.,63,12.0
42b44006-9cb8-4366-b8e4-9c894ccf70d4,1613,Ken,follow_up,email,2024-02-25 17:48:36,Follow Up performed by Ken.,,12.1
6e001e7c-752e-4f56-91ab-b430a26d2194,1613,Ken,email_sent,email,2024-03-17 17:48:36,Email Sent performed by Ken.,,12.6
cf6b7d6d-2975-4b3a-8835-c6b959d98bfa,1613,Ken,follow_up,email,2024-03-20 17:48:36,Follow Up performed by Ken.,,12.3
e2efc2f4-cc71-414b-b9fc-39d9a968f9f0,1613,Ken,demo_held,meeting,2024-01-12 17:48:36,Demo Held performed by Ken.,,11.5
e186a293-8a34-4315-a8fb-f80ffe39e40d,1613,Ken,email_sent,email,2024-02-06 17:48:36,Email Sent performed by Ken.,,11.9
